DATE,ULSP_PRICE,ULSD_PRICE,ULSP_DUTY,ULSD_DUTY,PRICE_OIL,PRICE_CURRENCY,INFLATION_RATE
2022-05-20,1.6509,1.7967,0.5295000000000001,0.5295000000000001,113.34,1.2487,1.5
2022-05-21,1.6509,1.7967,0.5295000000000001,0.5295000000000001,113.34,1.2487,1.5
2022-05-22,1.6509,1.7967,0.5295000000000001,0.5295000000000001,113.34,1.2487,1.5
2022-05-23,1.6759,1.8116,0.5295000000000001,0.5295000000000001,113.34,1.2588,1.5
2022-05-24,1.6759,1.8116,0.5295000000000001,0.5295000000000001,113.34,1.2529,1.5
2022-05-25,1.6759,1.8116,0.5295000000000001,0.5295000000000001,113.34,1.2564,1.5
2022-05-26,1.6759,1.8116,0.5295000000000001,0.5295000000000001,113.34,1.2594,1.5
2022-05-27,1.6759,1.8116,0.5295000000000001,0.5295000000000001,113.34,1.2616,1.5
2022-05-28,1.6759,1.8116,0.5295000000000001,0.5295000000000001,113.34,1.2616,1.5
2022-05-29,1.6759,1.8116,0.5295000000000001,0.5295000000000001,113.34,1.2616,1.5
2022-05-30,1.7036000000000002,1.8225,0.5295000000000001,0.5295000000000001,113.34,1.265,1.5
2022-05-31,1.7036000000000002,1.8225,0.5295000000000001,0.5295000000000001,113.34,1.26,1.5
2022-06-01,1.7036000000000002,1.8225,0.5295000000000001,0.5295000000000001,122.71,1.2482,1.5
2022-06-02,1.7036000000000002,1.8225,0.5295000000000001,0.5295000000000001,122.71,1.2576,1.5
2022-06-03,1.7036000000000002,1.8225,0.5295000000000001,0.5295000000000001,122.71,1.2485,1.5
2022-06-04,1.7036000000000002,1.8225,0.5295000000000001,0.5295000000000001,122.71,1.2485,1.5
2022-06-05,1.7036000000000002,1.8225,0.5295000000000001,0.5295000000000001,122.71,1.2485,1.5
2022-06-06,1.7499,1.8494,0.5295000000000001,0.5295000000000001,122.71,1.253,1.5
2022-06-07,1.7499,1.8494,0.5295000000000001,0.5295000000000001,122.71,1.2588,1.5
2022-06-08,1.7499,1.8494,0.5295000000000001,0.5295000000000001,122.71,1.2539,1.5
2022-06-09,1.7499,1.8494,0.5295000000000001,0.5295000000000001,122.71,1.249,1.5
2022-06-10,1.7499,1.8494,0.5295000000000001,0.5295000000000001,122.71,1.2314,1.5
2022-06-11,1.7499,1.8494,0.5295000000000001,0.5295000000000001,122.71,1.2314,1.5
2022-06-12,1.7499,1.8494,0.5295000000000001,0.5295000000000001,122.71,1.2314,1.5
2022-06-13,1.8253,1.9043,0.5295000000000001,0.5295000000000001,122.71,1.2134,1.5
2022-06-14,1.8253,1.9043,0.5295000000000001,0.5295000000000001,122.71,1.1993,1.5
2022-06-15,1.8253,1.9043,0.5295000000000001,0.5295000000000001,122.71,1.2178,1.5
2022-06-16,1.8253,1.9043,0.5295000000000001,0.5295000000000001,122.71,1.2351,1.5
2022-06-17,1.8253,1.9043,0.5295000000000001,0.5295000000000001,122.71,1.2224,1.5
2022-06-18,1.8253,1.9043,0.5295000000000001,0.5295000000000001,122.71,1.2224,1.5
2022-06-19,1.8253,1.9043,0.5295000000000001,0.5295000000000001,122.71,1.2224,1.5
2022-06-20,1.8685,1.9487,0.5295000000000001,0.5295000000000001,122.71,1.225,1.5
2022-06-21,1.8685,1.9487,0.5295000000000001,0.5295000000000001,122.71,1.2272,1.5
2022-06-22,1.8685,1.9487,0.5295000000000001,0.5295000000000001,122.71,1.2266,1.5
2022-06-23,1.8685,1.9487,0.5295000000000001,0.5295000000000001,122.71,1.226,1.5
2022-06-24,1.8685,1.9487,0.5295000000000001,0.5295000000000001,122.71,1.2262,1.5
2022-06-25,1.8685,1.9487,0.5295000000000001,0.5295000000000001,122.71,1.2262,1.5
2022-06-26,1.8685,1.9487,0.5295000000000001,0.5295000000000001,122.71,1.2262,1.5
2022-06-27,1.9093,1.9893,0.5295000000000001,0.5295000000000001,122.71,1.2264,1.5
2022-06-28,1.9093,1.9893,0.5295000000000001,0.5295000000000001,122.71,1.2182,1.5
2022-06-29,1.9093,1.9893,0.5295000000000001,0.5295000000000001,122.71,1.2125,1.5
2022-06-30,1.9093,1.9893,0.5295000000000001,0.5295000000000001,122.71,1.2175,1.5
2022-07-01,1.9093,1.9893,0.5295000000000001,0.5295000000000001,111.93,1.2094,1.5
2022-07-02,1.9093,1.9893,0.5295000000000001,0.5295000000000001,111.93,1.2094,1.5
2022-07-03,1.9093,1.9893,0.5295000000000001,0.5295000000000001,111.93,1.2094,1.5
2022-07-04,1.9155,1.9922,0.5295000000000001,0.5295000000000001,111.93,1.2105,1.5
2022-07-05,1.9155,1.9922,0.5295000000000001,0.5295000000000001,111.93,1.1957,1.5
2022-07-06,1.9155,1.9922,0.5295000000000001,0.5295000000000001,111.93,1.193,1.5
2022-07-07,1.9155,1.9922,0.5295000000000001,0.5295000000000001,111.93,1.2021,1.5
2022-07-08,1.9155,1.9922,0.5295000000000001,0.5295000000000001,111.93,1.2027,1.5
2022-07-09,1.9155,1.9922,0.5295000000000001,0.5295000000000001,111.93,1.2027,1.5
2022-07-10,1.9155,1.9922,0.5295000000000001,0.5295000000000001,111.93,1.2027,1.5
2022-07-11,1.9063,1.9874,0.5295000000000001,0.5295000000000001,111.93,1.1889,1.5
2022-07-12,1.9063,1.9874,0.5295000000000001,0.5295000000000001,111.93,1.1885,1.5
2022-07-13,1.9063,1.9874,0.5295000000000001,0.5295000000000001,111.93,1.1889,1.5
2022-07-14,1.9063,1.9874,0.5295000000000001,0.5295000000000001,111.93,1.1822,1.5
2022-07-15,1.9063,1.9874,0.5295000000000001,0.5295000000000001,111.93,1.1852,1.5
2022-07-16,1.9063,1.9874,0.5295000000000001,0.5295000000000001,111.93,1.1852,1.5
2022-07-17,1.9063,1.9874,0.5295000000000001,0.5295000000000001,111.93,1.1852,1.5
2022-07-18,1.8892,1.9753,0.5295000000000001,0.5295000000000001,111.93,1.1954,1.5
2022-07-19,1.8892,1.9753,0.5295000000000001,0.5295000000000001,111.93,1.1995,1.5
2022-07-20,1.8892,1.9753,0.5295000000000001,0.5295000000000001,111.93,1.1969,1.5
2022-07-21,1.8892,1.9753,0.5295000000000001,0.5295000000000001,111.93,1.1993,1.5
2022-07-22,1.8892,1.9753,0.5295000000000001,0.5295000000000001,111.93,1.2002,1.5
2022-07-23,1.8892,1.9753,0.5295000000000001,0.5295000000000001,111.93,1.2002,1.5
2022-07-24,1.8892,1.9753,0.5295000000000001,0.5295000000000001,111.93,1.2002,1.5
2022-07-25,1.866,1.9588,0.5295000000000001,0.5295000000000001,111.93,1.2042,1.5
2022-07-26,1.866,1.9588,0.5295000000000001,0.5295000000000001,111.93,1.2025,1.5
2022-07-27,1.866,1.9588,0.5295000000000001,0.5295000000000001,111.93,1.2151,1.5
2022-07-28,1.866,1.9588,0.5295000000000001,0.5295000000000001,111.93,1.2169,1.5
2022-07-29,1.866,1.9588,0.5295000000000001,0.5295000000000001,111.93,1.2166,1.5
2022-07-30,1.866,1.9588,0.5295000000000001,0.5295000000000001,111.93,1.2166,1.5
2022-07-31,1.866,1.9588,0.5295000000000001,0.5295000000000001,111.93,1.2166,1.5
2022-08-01,1.8277,1.9304,0.5295000000000001,0.5295000000000001,100.45,1.2248,1.5
2022-08-02,1.8277,1.9304,0.5295000000000001,0.5295000000000001,100.45,1.2172,1.5
2022-08-03,1.8277,1.9304,0.5295000000000001,0.5295000000000001,100.45,1.2143,1.5
2022-08-04,1.8277,1.9304,0.5295000000000001,0.5295000000000001,100.45,1.2157,1.5
2022-08-05,1.8277,1.9304,0.5295000000000001,0.5295000000000001,100.45,1.2071,1.5
2022-08-06,1.8277,1.9304,0.5295000000000001,0.5295000000000001,100.45,1.2071,1.5
2022-08-07,1.8277,1.9304,0.5295000000000001,0.5295000000000001,100.45,1.2071,1.5
2022-08-08,1.7763999999999998,1.8849,0.5295000000000001,0.5295000000000001,100.45,1.2076,1.5
2022-08-09,1.7763999999999998,1.8849,0.5295000000000001,0.5295000000000001,100.45,1.208,1.5
2022-08-10,1.7763999999999998,1.8849,0.5295000000000001,0.5295000000000001,100.45,1.2225,1.5
2022-08-11,1.7763999999999998,1.8849,0.5295000000000001,0.5295000000000001,100.45,1.2212,1.5
2022-08-12,1.7763999999999998,1.8849,0.5295000000000001,0.5295000000000001,100.45,1.213,1.5
2022-08-13,1.7763999999999998,1.8849,0.5295000000000001,0.5295000000000001,100.45,1.213,1.5
2022-08-14,1.7763999999999998,1.8849,0.5295000000000001,0.5295000000000001,100.45,1.213,1.5
2022-08-15,1.7419,1.8516,0.5295000000000001,0.5295000000000001,100.45,1.2054,1.5
2022-08-16,1.7419,1.8516,0.5295000000000001,0.5295000000000001,100.45,1.2093,1.5
2022-08-17,1.7419,1.8516,0.5295000000000001,0.5295000000000001,100.45,1.2047,1.5
2022-08-18,1.7419,1.8516,0.5295000000000001,0.5295000000000001,100.45,1.193,1.5
2022-08-19,1.7419,1.8516,0.5295000000000001,0.5295000000000001,100.45,1.1827,1.5
2022-08-20,1.7419,1.8516,0.5295000000000001,0.5295000000000001,100.45,1.1827,1.5
2022-08-21,1.7419,1.8516,0.5295000000000001,0.5295000000000001,100.45,1.1827,1.5
2022-08-22,1.7113999999999998,1.8292,0.5295000000000001,0.5295000000000001,100.45,1.1765,1.5
2022-08-23,1.7113999999999998,1.8292,0.5295000000000001,0.5295000000000001,100.45,1.1831,1.5
2022-08-24,1.7113999999999998,1.8292,0.5295000000000001,0.5295000000000001,100.45,1.1797,1.5
2022-08-25,1.7113999999999998,1.8292,0.5295000000000001,0.5295000000000001,100.45,1.1829,1.5
2022-08-26,1.7113999999999998,1.8292,0.5295000000000001,0.5295000000000001,100.45,1.1747,1.5
2022-08-27,1.7113999999999998,1.8292,0.5295000000000001,0.5295000000000001,100.45,1.1747,1.5
2022-08-28,1.7113999999999998,1.8292,0.5295000000000001,0.5295000000000001,100.45,1.1747,1.5
2022-08-29,1.7012,1.832,0.5295000000000001,0.5295000000000001,100.45,1.1707,1.5
2022-08-30,1.7012,1.832,0.5295000000000001,0.5295000000000001,100.45,1.1655,1.5
2022-08-31,1.7012,1.832,0.5295000000000001,0.5295000000000001,100.45,1.1622,1.5
2022-09-01,1.7012,1.832,0.5295000000000001,0.5295000000000001,89.76,1.1542,1.5
2022-09-02,1.7012,1.832,0.5295000000000001,0.5295000000000001,89.76,1.1507,1.5
2022-09-03,1.7012,1.832,0.5295000000000001,0.5295000000000001,89.76,1.1507,1.5
2022-09-04,1.7012,1.832,0.5295000000000001,0.5295000000000001,89.76,1.1507,1.5
2022-09-05,1.6893,1.8282,0.5295000000000001,0.5295000000000001,89.76,1.1513,1.5
2022-09-06,1.6893,1.8282,0.5295000000000001,0.5295000000000001,89.76,1.1516,1.5
2022-09-07,1.6893,1.8282,0.5295000000000001,0.5295000000000001,89.76,1.1525,1.5
2022-09-08,1.6893,1.8282,0.5295000000000001,0.5295000000000001,89.76,1.15,1.5
2022-09-09,1.6893,1.8282,0.5295000000000001,0.5295000000000001,89.76,1.1587,1.5
2022-09-10,1.6893,1.8282,0.5295000000000001,0.5295000000000001,89.76,1.1587,1.5
2022-09-11,1.6893,1.8282,0.5295000000000001,0.5295000000000001,89.76,1.1587,1.5
2022-09-12,1.6761,1.8222,0.5295000000000001,0.5295000000000001,89.76,1.1679,1.5
2022-09-13,1.6761,1.8222,0.5295000000000001,0.5295000000000001,89.76,1.1491,1.5
2022-09-14,1.6761,1.8222,0.5295000000000001,0.5295000000000001,89.76,1.1535,1.5
2022-09-15,1.6761,1.8222,0.5295000000000001,0.5295000000000001,89.76,1.1463,1.5
2022-09-16,1.6761,1.8222,0.5295000000000001,0.5295000000000001,89.76,1.1412,1.5
2022-09-17,1.6761,1.8222,0.5295000000000001,0.5295000000000001,89.76,1.1412,1.5
2022-09-18,1.6761,1.8222,0.5295000000000001,0.5295000000000001,89.76,1.1412,1.5
2022-09-19,1.6547,1.8113,0.5295000000000001,0.5295000000000001,89.76,1.1429,1.5
2022-09-20,1.6547,1.8113,0.5295000000000001,0.5295000000000001,89.76,1.1379,1.5
2022-09-21,1.6547,1.8113,0.5295000000000001,0.5295000000000001,89.76,1.1266,1.5
2022-09-22,1.6547,1.8113,0.5295000000000001,0.5295000000000001,89.76,1.1257,1.5
2022-09-23,1.6547,1.8113,0.5295000000000001,0.5295000000000001,89.76,1.0856,1.5
2022-09-24,1.6547,1.8113,0.5295000000000001,0.5295000000000001,89.76,1.0856,1.5
2022-09-25,1.6547,1.8113,0.5295000000000001,0.5295000000000001,89.76,1.0856,1.5
2022-09-26,1.64,1.8046,0.5295000000000001,0.5295000000000001,89.76,1.0684,1.5
2022-09-27,1.64,1.8046,0.5295000000000001,0.5295000000000001,89.76,1.0731,1.5
2022-09-28,1.64,1.8046,0.5295000000000001,0.5295000000000001,89.76,1.0888,1.5
2022-09-29,1.64,1.8046,0.5295000000000001,0.5295000000000001,89.76,1.1115,1.5
2022-09-30,1.64,1.8046,0.5295000000000001,0.5295000000000001,89.76,1.116,1.5
2022-10-01,1.64,1.8046,0.5295000000000001,0.5295000000000001,93.33,1.116,1.5
2022-10-02,1.64,1.8046,0.5295000000000001,0.5295000000000001,93.33,1.116,1.5
2022-10-03,1.6266999999999998,1.8004,0.5295000000000001,0.5295000000000001,93.33,1.1322,1.5
2022-10-04,1.6266999999999998,1.8004,0.5295000000000001,0.5295000000000001,93.33,1.1473,1.5
2022-10-05,1.6266999999999998,1.8004,0.5295000000000001,0.5295000000000001,93.33,1.1326,1.5
2022-10-06,1.6266999999999998,1.8004,0.5295000000000001,0.5295000000000001,93.33,1.1158,1.5
2022-10-07,1.6266999999999998,1.8004,0.5295000000000001,0.5295000000000001,93.33,1.1084,1.5
2022-10-08,1.6266999999999998,1.8004,0.5295000000000001,0.5295000000000001,93.33,1.1084,1.5
2022-10-09,1.6266999999999998,1.8004,0.5295000000000001,0.5295000000000001,93.33,1.1084,1.5
2022-10-10,1.6209,1.8076,0.5295000000000001,0.5295000000000001,93.33,1.1055,1.5
2022-10-11,1.6209,1.8076,0.5295000000000001,0.5295000000000001,93.33,1.0963,1.5
2022-10-12,1.6209,1.8076,0.5295000000000001,0.5295000000000001,93.33,1.1103,1.5
2022-10-13,1.6209,1.8076,0.5295000000000001,0.5295000000000001,93.33,1.1329,1.5
2022-10-14,1.6209,1.8076,0.5295000000000001,0.5295000000000001,93.33,1.117,1.5
2022-10-15,1.6209,1.8076,0.5295000000000001,0.5295000000000001,93.33,1.117,1.5
2022-10-16,1.6209,1.8076,0.5295000000000001,0.5295000000000001,93.33,1.117,1.5
2022-10-17,1.6281,1.8186,0.5295000000000001,0.5295000000000001,93.33,1.1353,1.5
2022-10-18,1.6281,1.8186,0.5295000000000001,0.5295000000000001,93.33,1.1318,1.5
2022-10-19,1.6281,1.8186,0.5295000000000001,0.5295000000000001,93.33,1.1214,1.5
2022-10-20,1.6281,1.8186,0.5295000000000001,0.5295000000000001,93.33,1.1233,1.5
2022-10-21,1.6281,1.8186,0.5295000000000001,0.5295000000000001,93.33,1.1302,1.5
2022-10-22,1.6281,1.8186,0.5295000000000001,0.5295000000000001,93.33,1.1302,1.5
2022-10-23,1.6281,1.8186,0.5295000000000001,0.5295000000000001,93.33,1.1302,1.5
2022-10-24,1.6462,1.873,0.5295000000000001,0.5295000000000001,93.33,1.1275,1.5
2022-10-25,1.6462,1.873,0.5295000000000001,0.5295000000000001,93.33,1.1467,1.5
2022-10-26,1.6462,1.873,0.5295000000000001,0.5295000000000001,93.33,1.1627,1.5
2022-10-27,1.6462,1.873,0.5295000000000001,0.5295000000000001,93.33,1.1564,1.5
2022-10-28,1.6462,1.873,0.5295000000000001,0.5295000000000001,93.33,1.161,1.5
2022-10-29,1.6462,1.873,0.5295000000000001,0.5295000000000001,93.33,1.161,1.5
2022-10-30,1.6462,1.873,0.5295000000000001,0.5295000000000001,93.33,1.161,1.5
2022-10-31,1.6587,1.8977,0.5295000000000001,0.5295000000000001,93.33,1.1469,1.5
2022-11-01,1.6587,1.8977,0.5295000000000001,0.5295000000000001,91.42,1.1483,1.5
2022-11-02,1.6587,1.8977,0.5295000000000001,0.5295000000000001,91.42,1.1389,1.5
2022-11-03,1.6587,1.8977,0.5295000000000001,0.5295000000000001,91.42,1.1165,1.5
2022-11-04,1.6587,1.8977,0.5295000000000001,0.5295000000000001,91.42,1.1375,1.5
2022-11-05,1.6587,1.8977,0.5295000000000001,0.5295000000000001,91.42,1.1375,1.5
2022-11-06,1.6587,1.8977,0.5295000000000001,0.5295000000000001,91.42,1.1375,1.5
2022-11-07,1.6562,1.8979,0.5295000000000001,0.5295000000000001,91.42,1.1511,1.5
2022-11-08,1.6562,1.8979,0.5295000000000001,0.5295000000000001,91.42,1.1536,1.5
2022-11-09,1.6562,1.8979,0.5295000000000001,0.5295000000000001,91.42,1.1356,1.5
2022-11-10,1.6562,1.8979,0.5295000000000001,0.5295000000000001,91.42,1.1713,1.5
2022-11-11,1.6562,1.8979,0.5295000000000001,0.5295000000000001,91.42,1.1835,1.5
2022-11-12,1.6562,1.8979,0.5295000000000001,0.5295000000000001,91.42,1.1835,1.5
2022-11-13,1.6562,1.8979,0.5295000000000001,0.5295000000000001,91.42,1.1835,1.5
2022-11-14,1.644,1.8885,0.5295000000000001,0.5295000000000001,91.42,1.1752,1.5
2022-11-15,1.644,1.8885,0.5295000000000001,0.5295000000000001,91.42,1.1858,1.5
2022-11-16,1.644,1.8885,0.5295000000000001,0.5295000000000001,91.42,1.1908,1.5
2022-11-17,1.644,1.8885,0.5295000000000001,0.5295000000000001,91.42,1.1862,1.5
2022-11-18,1.644,1.8885,0.5295000000000001,0.5295000000000001,91.42,1.1884,1.5
2022-11-19,1.644,1.8885,0.5295000000000001,0.5295000000000001,91.42,1.1884,1.5
2022-11-20,1.644,1.8885,0.5295000000000001,0.5295000000000001,91.42,1.1884,1.5
2022-11-21,1.6328,1.8757,0.5295000000000001,0.5295000000000001,91.42,1.1821,1.5
2022-11-22,1.6328,1.8757,0.5295000000000001,0.5295000000000001,91.42,1.1883,1.5
2022-11-23,1.6328,1.8757,0.5295000000000001,0.5295000000000001,91.42,1.2052,1.5
2022-11-24,1.6328,1.8757,0.5295000000000001,0.5295000000000001,91.42,1.211,1.5
2022-11-25,1.6328,1.8757,0.5295000000000001,0.5295000000000001,91.42,1.2093,1.5
2022-11-26,1.6328,1.8757,0.5295000000000001,0.5295000000000001,91.42,1.2093,1.5
2022-11-27,1.6328,1.8757,0.5295000000000001,0.5295000000000001,91.42,1.2093,1.5
2022-11-28,1.6113,1.8557,0.5295000000000001,0.5295000000000001,91.42,1.1958,1.5
2022-11-29,1.6113,1.8557,0.5295000000000001,0.5295000000000001,91.42,1.1953,1.5
2022-11-30,1.6113,1.8557,0.5295000000000001,0.5295000000000001,91.42,1.2056,1.5
2022-12-01,1.6113,1.8557,0.5295000000000001,0.5295000000000001,80.92,1.2253,1.5
2022-12-02,1.6113,1.8557,0.5295000000000001,0.5295000000000001,80.92,1.2287,1.5
2022-12-03,1.6113,1.8557,0.5295000000000001,0.5295000000000001,80.92,1.2287,1.5
2022-12-04,1.6113,1.8557,0.5295000000000001,0.5295000000000001,80.92,1.2287,1.5
2022-12-05,1.592,1.8356,0.5295000000000001,0.5295000000000001,80.92,1.2188,1.5
2022-12-06,1.592,1.8356,0.5295000000000001,0.5295000000000001,80.92,1.2137,1.5
2022-12-07,1.592,1.8356,0.5295000000000001,0.5295000000000001,80.92,1.2199,1.5
2022-12-08,1.592,1.8356,0.5295000000000001,0.5295000000000001,80.92,1.2233,1.5
2022-12-09,1.592,1.8356,0.5295000000000001,0.5295000000000001,80.92,1.2255,1.5
2022-12-10,1.592,1.8356,0.5295000000000001,0.5295000000000001,80.92,1.2255,1.5
2022-12-11,1.592,1.8356,0.5295000000000001,0.5295000000000001,80.92,1.2255,1.5
2022-12-12,1.5597,1.7991,0.5295000000000001,0.5295000000000001,80.92,1.227,1.5
2022-12-13,1.5597,1.7991,0.5295000000000001,0.5295000000000001,80.92,1.2354,1.5
2022-12-14,1.5597,1.7991,0.5295000000000001,0.5295000000000001,80.92,1.2421,1.5
2022-12-15,1.5597,1.7991,0.5295000000000001,0.5295000000000001,80.92,1.2176,1.5
2022-12-16,1.5597,1.7991,0.5295000000000001,0.5295000000000001,80.92,1.214,1.5
2022-12-17,1.5597,1.7991,0.5295000000000001,0.5295000000000001,80.92,1.214,1.5
2022-12-18,1.5597,1.7991,0.5295000000000001,0.5295000000000001,80.92,1.214,1.5
2022-12-19,1.5407,1.7762,0.5295000000000001,0.5295000000000001,80.92,1.2146,1.5
2022-12-20,1.5407,1.7762,0.5295000000000001,0.5295000000000001,80.92,1.2181,1.5
2022-12-21,1.5407,1.7762,0.5295000000000001,0.5295000000000001,80.92,1.2083,1.5
2022-12-22,1.5407,1.7762,0.5295000000000001,0.5295000000000001,80.92,1.2043,1.5
2022-12-23,1.5407,1.7762,0.5295000000000001,0.5295000000000001,80.92,1.2058,1.5
2022-12-24,1.5407,1.7762,0.5295000000000001,0.5295000000000001,80.92,1.2058,1.5
2022-12-25,1.5407,1.7762,0.5295000000000001,0.5295000000000001,80.92,1.2058,1.5
2022-12-26,1.5194,1.7552,0.5295000000000001,0.5295000000000001,80.92,1.206,1.5
2022-12-27,1.5194,1.7552,0.5295000000000001,0.5295000000000001,80.92,1.2021,1.5
2022-12-28,1.5194,1.7552,0.5295000000000001,0.5295000000000001,80.92,1.2013,1.5
2022-12-29,1.5194,1.7552,0.5295000000000001,0.5295000000000001,80.92,1.2052,1.5
2022-12-30,1.5194,1.7552,0.5295000000000001,0.5295000000000001,80.92,1.2097,1.5
2022-12-31,1.5194,1.7552,0.5295000000000001,0.5295000000000001,80.92,1.2097,1.5
2023-01-01,1.5194,1.7552,0.5295000000000001,0.5295000000000001,82.5,1.2097,1.5
2023-01-02,1.509,1.7416,0.5295000000000001,0.5295000000000001,82.5,1.2045,1.5
2023-01-03,1.509,1.7416,0.5295000000000001,0.5295000000000001,82.5,1.1966,1.5
2023-01-04,1.509,1.7416,0.5295000000000001,0.5295000000000001,82.5,1.2053,1.5
2023-01-05,1.509,1.7416,0.5295000000000001,0.5295000000000001,82.5,1.1906,1.5
2023-01-06,1.509,1.7416,0.5295000000000001,0.5295000000000001,82.5,1.2092,1.5
2023-01-07,1.509,1.7416,0.5295000000000001,0.5295000000000001,82.5,1.2092,1.5
2023-01-08,1.509,1.7416,0.5295000000000001,0.5295000000000001,82.5,1.2092,1.5
2023-01-09,1.4997,1.7316,0.5295000000000001,0.5295000000000001,82.5,1.2183,1.5
2023-01-10,1.4997,1.7316,0.5295000000000001,0.5295000000000001,82.5,1.2155,1.5
2023-01-11,1.4997,1.7316,0.5295000000000001,0.5295000000000001,82.5,1.2142,1.5
2023-01-12,1.4997,1.7316,0.5295000000000001,0.5295000000000001,82.5,1.22,1.5
2023-01-13,1.4997,1.7316,0.5295000000000001,0.5295000000000001,82.5,1.2226,1.5
2023-01-14,1.4997,1.7316,0.5295000000000001,0.5295000000000001,82.5,1.2226,1.5
2023-01-15,1.4997,1.7316,0.5295000000000001,0.5295000000000001,82.5,1.2226,1.5
2023-01-16,1.4879,1.7164,0.5295000000000001,0.5295000000000001,82.5,1.2191,1.5
2023-01-17,1.4879,1.7164,0.5295000000000001,0.5295000000000001,82.5,1.2288,1.5
2023-01-18,1.4879,1.7164,0.5295000000000001,0.5295000000000001,82.5,1.2346,1.5
2023-01-19,1.4879,1.7164,0.5295000000000001,0.5295000000000001,82.5,1.2389,1.5
2023-01-20,1.4879,1.7164,0.5295000000000001,0.5295000000000001,82.5,1.2393,1.5
2023-01-21,1.4879,1.7164,0.5295000000000001,0.5295000000000001,82.5,1.2393,1.5
2023-01-22,1.4879,1.7164,0.5295000000000001,0.5295000000000001,82.5,1.2393,1.5
2023-01-23,1.4821,1.7086,0.5295000000000001,0.5295000000000001,82.5,1.2373,1.5
2023-01-24,1.4821,1.7086,0.5295000000000001,0.5295000000000001,82.5,1.2328,1.5
2023-01-25,1.4821,1.7086,0.5295000000000001,0.5295000000000001,82.5,1.24,1.5
2023-01-26,1.4821,1.7086,0.5295000000000001,0.5295000000000001,82.5,1.2406,1.5
2023-01-27,1.4821,1.7086,0.5295000000000001,0.5295000000000001,82.5,1.2397,1.5
2023-01-28,1.4821,1.7086,0.5295000000000001,0.5295000000000001,82.5,1.2397,1.5
2023-01-29,1.4821,1.7086,0.5295000000000001,0.5295000000000001,82.5,1.2397,1.5
2023-01-30,1.4818,1.7056,0.5295000000000001,0.5295000000000001,82.5,1.2352,1.5
2023-01-31,1.4818,1.7056,0.5295000000000001,0.5295000000000001,82.5,1.232,1.5
2023-02-01,1.4818,1.7056,0.5295000000000001,0.5295000000000001,82.59,1.2376,1.5
2023-02-02,1.4818,1.7056,0.5295000000000001,0.5295000000000001,82.59,1.2223,1.5
2023-02-03,1.4818,1.7056,0.5295000000000001,0.5295000000000001,82.59,1.2051,1.5
2023-02-04,1.4818,1.7056,0.5295000000000001,0.5295000000000001,82.59,1.2051,1.5
2023-02-05,1.4818,1.7056,0.5295000000000001,0.5295000000000001,82.59,1.2051,1.5
2023-02-06,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,82.59,1.2016,1.5
2023-02-07,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,82.59,1.2042,1.5
2023-02-08,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,82.59,1.2071,1.5
2023-02-09,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,82.59,1.2122,1.5
2023-02-10,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,82.59,1.2058,1.5
2023-02-11,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,82.59,1.2058,1.5
2023-02-12,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,82.59,1.2058,1.5
2023-02-13,1.4798,1.6966,0.5295000000000001,0.5295000000000001,82.59,1.2135,1.5
2023-02-14,1.4798,1.6966,0.5295000000000001,0.5295000000000001,82.59,1.217,1.5
2023-02-15,1.4798,1.6966,0.5295000000000001,0.5295000000000001,82.59,1.2026,1.5
2023-02-16,1.4798,1.6966,0.5295000000000001,0.5295000000000001,82.59,1.1993,1.5
2023-02-17,1.4798,1.6966,0.5295000000000001,0.5295000000000001,82.59,1.2035,1.5
2023-02-18,1.4798,1.6966,0.5295000000000001,0.5295000000000001,82.59,1.2035,1.5
2023-02-19,1.4798,1.6966,0.5295000000000001,0.5295000000000001,82.59,1.2035,1.5
2023-02-20,1.4786,1.693,0.5295000000000001,0.5295000000000001,82.59,1.2038,1.5
2023-02-21,1.4786,1.693,0.5295000000000001,0.5295000000000001,82.59,1.2115,1.5
2023-02-22,1.4786,1.693,0.5295000000000001,0.5295000000000001,82.59,1.2044,1.5
2023-02-23,1.4786,1.693,0.5295000000000001,0.5295000000000001,82.59,1.2013,1.5
2023-02-24,1.4786,1.693,0.5295000000000001,0.5295000000000001,82.59,1.1944,1.5
2023-02-25,1.4786,1.693,0.5295000000000001,0.5295000000000001,82.59,1.1944,1.5
2023-02-26,1.4786,1.693,0.5295000000000001,0.5295000000000001,82.59,1.1944,1.5
2023-02-27,1.4755,1.6856,0.5295000000000001,0.5295000000000001,82.59,1.2062,1.5
2023-02-28,1.4755,1.6856,0.5295000000000001,0.5295000000000001,82.59,1.202,1.5
2023-03-01,1.4755,1.6856,0.5295000000000001,0.5295000000000001,78.43,1.2031,1.5
2023-03-02,1.4755,1.6856,0.5295000000000001,0.5295000000000001,78.43,1.1941,1.5
2023-03-03,1.4755,1.6856,0.5295000000000001,0.5295000000000001,78.43,1.204,1.5
2023-03-04,1.4755,1.6856,0.5295000000000001,0.5295000000000001,78.43,1.204,1.5
